time,P,Gb(i),Gd(i),H_sun,T2m,WS10m,load,residual_load,dataset_id
2018-02-14 09:15:00,312.84,399.07,57.52,19.5,-0.98,2.17,249.5,-63.339999999999975,1
2018-02-14 09:30:00,331.45,429.9,57.94,20.67,-0.29,2.28,255.5,-75.94999999999999,1
2018-02-14 09:45:00,350.05,460.74,58.37,21.84,0.4,2.38,260.5,-89.55000000000001,1
2018-02-14 10:00:00,368.66,491.57,58.8,23.02,1.09,2.48,273.0,-95.66000000000003,1
2018-02-14 10:15:00,380.67,501.78,62.78,23.62,1.4,2.69,329.5,-51.170000000000016,1
2018-02-14 10:30:00,392.68,511.98,66.76,24.22,1.72,2.9,325.5,-67.18,1
2018-02-14 10:45:00,404.69,522.18,70.74,24.82,2.04,3.1,318.0,-86.69,1
2018-02-14 11:00:00,416.7,532.39,74.72,25.42,2.35,3.31,313.0,-103.69999999999999,1
2018-02-14 11:15:00,417.13,532.93,74.9,25.37,2.51,3.34,271.5,-145.63,1
2018-02-14 11:30:00,417.57,533.46,75.09,25.33,2.66,3.38,268.5,-149.07,1
2018-02-14 11:45:00,418.0,534.0,75.27,25.28,2.82,3.42,289.5,-128.5,1
2018-02-14 12:00:00,418.43,534.54,75.45,25.23,2.98,3.45,292.5,-125.93,1
2018-02-14 12:15:00,408.0,513.18,78.57,24.54,3.06,3.4,290.5,-117.5,1
2018-02-14 12:30:00,397.58,491.82,81.69,23.85,3.15,3.34,273.5,-124.07999999999998,1
2018-02-14 12:45:00,387.15,470.47,84.81,23.16,3.24,3.29,259.0,-128.14999999999998,1
2018-02-14 13:00:00,376.72,449.11,87.93,22.47,3.32,3.24,253.0,-123.72000000000003,1
2018-02-14 13:15:00,356.05,428.39,82.26,21.22,3.32,3.19,251.5,-104.55000000000001,1
2018-02-14 13:30:00,335.38,407.66,76.59,19.96,3.32,3.14,268.0,-67.38,1
2018-02-14 13:45:00,314.71,386.94,70.91,18.71,3.32,3.08,270.0,-44.70999999999998,1
2018-02-14 14:00:00,294.04,366.22,65.24,17.46,3.32,3.03,260.5,-33.54000000000002,1
2018-02-14 14:15:00,263.53,320.26,64.92,15.77,3.19,2.89,265.5,1.9700000000000273,1
2018-02-14 14:30:00,233.02,274.3,64.6,14.08,3.06,2.76,296.5,63.47999999999999,1
2018-02-14 14:45:00,202.51,228.35,64.29,12.38,2.93,2.62,308.0,105.49000000000001,1
2018-02-14 15:00:00,172.0,182.39,63.97,10.69,2.8,2.48,284.5,112.5,1
2018-02-14 15:15:00,129.85,136.79,50.46,8.68,2.38,2.43,236.0,106.15,1
2018-02-14 15:30:00,87.71,91.2,36.94,6.68,1.96,2.38,228.5,140.79000000000002,1
2018-02-14 15:45:00,45.56,45.6,23.43,4.67,1.55,2.33,205.5,159.94,1
2018-02-14 16:00:00,3.41,0.0,9.92,2.66,1.13,2.28,192.0,188.59,1
2018-02-14 16:15:00,2.56,0.0,7.44,2.0,0.69,2.3,173.5,170.94,1
2018-02-14 16:30:00,1.71,0.0,4.96,1.33,0.25,2.31,169.5,167.79,1
2018-02-14 16:45:00,0.85,0.0,2.48,0.66,-0.19,2.32,180.5,179.65,1
2018-02-14 17:00:00,0.0,0.0,0.0,0.0,-0.63,2.34,171.0,171.0,1
2018-02-14 17:15:00,0.0,0.0,0.0,0.0,-0.84,2.36,161.5,161.5,1
2018-02-14 17:30:00,0.0,0.0,0.0,0.0,-1.04,2.38,166.5,166.5,1
2018-02-14 17:45:00,0.0,0.0,0.0,0.0,-1.25,2.39,161.0,161.0,1
2018-02-14 18:00:00,0.0,0.0,0.0,0.0,-1.46,2.41,159.0,159.0,1
2018-02-14 18:15:00,0.0,0.0,0.0,0.0,-1.5,2.43,164.5,164.5,1
2018-02-14 18:30:00,0.0,0.0,0.0,0.0,-1.55,2.45,164.5,164.5,1
2018-02-14 18:45:00,0.0,0.0,0.0,0.0,-1.6,2.46,145.0,145.0,1
2018-02-14 19:00:00,0.0,0.0,0.0,0.0,-1.64,2.48,142.0,142.0,1
2018-02-14 19:15:00,0.0,0.0,0.0,0.0,-1.67,2.57,141.0,141.0,1
2018-02-14 19:30:00,0.0,0.0,0.0,0.0,-1.71,2.66,143.0,143.0,1
2018-02-14 19:45:00,0.0,0.0,0.0,0.0,-1.74,2.74,141.5,141.5,1
2018-02-14 20:00:00,0.0,0.0,0.0,0.0,-1.78,2.83,140.0,140.0,1
2018-02-14 20:15:00,0.0,0.0,0.0,0.0,-1.7,2.93,144.0,144.0,1
2018-02-14 20:30:00,0.0,0.0,0.0,0.0,-1.61,3.04,140.0,140.0,1
2018-02-14 20:45:00,0.0,0.0,0.0,0.0,-1.52,3.14,142.0,142.0,1
2018-02-14 21:00:00,0.0,0.0,0.0,0.0,-1.44,3.24,140.5,140.5,1
2018-02-14 21:15:00,0.0,0.0,0.0,0.0,-1.37,3.29,144.5,144.5,1
2018-02-14 21:30:00,0.0,0.0,0.0,0.0,-1.3,3.34,142.5,142.5,1
2018-02-14 21:45:00,0.0,0.0,0.0,0.0,-1.23,3.4,144.5,144.5,1
2018-02-14 22:00:00,0.0,0.0,0.0,0.0,-1.16,3.45,145.5,145.5,1
2018-02-14 22:15:00,0.0,0.0,0.0,0.0,-1.17,3.43,144.0,144.0,1
2018-02-14 22:30:00,0.0,0.0,0.0,0.0,-1.18,3.42,137.5,137.5,1
2018-02-14 22:45:00,0.0,0.0,0.0,0.0,-1.19,3.4,140.0,140.0,1
2018-02-14 23:00:00,0.0,0.0,0.0,0.0,-1.2,3.38,137.5,137.5,1
2018-02-14 23:15:00,0.0,0.0,0.0,0.0,-1.19,3.43,133.0,133.0,1
2018-02-14 23:30:00,0.0,0.0,0.0,0.0,-1.18,3.48,136.5,136.5,1
2018-02-14 23:45:00,0.0,0.0,0.0,0.0,-1.18,3.54,136.5,136.5,1
2018-02-15 00:00:00,0.0,0.0,0.0,0.0,-1.17,3.59,136.5,136.5,1
2018-02-15 00:15:00,0.0,0.0,0.0,0.0,-1.14,3.64,129.5,129.5,1
2018-02-15 00:30:00,0.0,0.0,0.0,0.0,-1.12,3.69,132.0,132.0,1
2018-02-15 00:45:00,0.0,0.0,0.0,0.0,-1.09,3.74,136.5,136.5,1
2018-02-15 01:00:00,0.0,0.0,0.0,0.0,-1.06,3.79,133.5,133.5,1
2018-02-15 01:15:00,0.0,0.0,0.0,0.0,-1.01,3.88,135.5,135.5,1
2018-02-15 01:30:00,0.0,0.0,0.0,0.0,-0.95,3.96,135.0,135.0,1
2018-02-15 01:45:00,0.0,0.0,0.0,0.0,-0.9,4.05,133.5,133.5,1
2018-02-15 02:00:00,0.0,0.0,0.0,0.0,-0.84,4.14,134.0,134.0,1
2018-02-15 02:15:00,0.0,0.0,0.0,0.0,-0.81,4.19,138.0,138.0,1
2018-02-15 02:30:00,0.0,0.0,0.0,0.0,-0.78,4.24,140.5,140.5,1
2018-02-15 02:45:00,0.0,0.0,0.0,0.0,-0.76,4.29,143.0,143.0,1
2018-02-15 03:00:00,0.0,0.0,0.0,0.0,-0.73,4.34,139.5,139.5,1
2018-02-15 03:15:00,0.0,0.0,0.0,0.0,-0.71,4.34,145.0,145.0,1
2018-02-15 03:30:00,0.0,0.0,0.0,0.0,-0.69,4.34,139.0,139.0,1
2018-02-15 03:45:00,0.0,0.0,0.0,0.0,-0.67,4.34,145.0,145.0,1
2018-02-15 04:00:00,0.0,0.0,0.0,0.0,-0.65,4.34,143.5,143.5,1
2018-02-15 04:15:00,0.0,0.0,0.0,0.0,-0.62,4.31,147.5,147.5,1
2018-02-15 04:30:00,0.0,0.0,0.0,0.0,-0.59,4.28,158.5,158.5,1
2018-02-15 04:45:00,0.0,0.0,0.0,0.0,-0.56,4.24,168.0,168.0,1
2018-02-15 05:00:00,0.0,0.0,0.0,0.0,-0.53,4.21,169.0,169.0,1
2018-02-15 05:15:00,0.0,0.0,0.0,0.0,-0.5,4.23,171.5,171.5,1
2018-02-15 05:30:00,0.0,0.0,0.0,0.0,-0.46,4.24,178.0,178.0,1
2018-02-15 05:45:00,0.0,0.0,0.0,0.0,-0.43,4.26,188.5,188.5,1
2018-02-15 06:00:00,0.0,0.0,0.0,0.0,-0.4,4.28,187.5,187.5,1
2018-02-15 06:15:00,0.12,0.0,1.74,1.04,-0.39,4.33,240.0,239.88,1
2018-02-15 06:30:00,0.24,0.0,3.48,2.08,-0.38,4.38,264.5,264.26,1
2018-02-15 06:45:00,0.36,0.0,5.21,3.13,-0.37,4.43,274.5,274.14,1
2018-02-15 07:00:00,0.48,0.0,6.95,4.17,-0.36,4.48,274.5,274.02,1
2018-02-15 07:15:00,4.25,0.0,14.89,6.14,-0.32,4.55,278.0,273.75,1
2018-02-15 07:30:00,8.03,0.0,22.83,8.12,-0.28,4.62,268.0,259.97,1
2018-02-15 07:45:00,11.81,0.0,30.76,10.1,-0.25,4.69,261.5,249.69,1
2018-02-15 08:00:00,15.59,0.0,38.7,12.07,-0.21,4.76,269.5,253.91,1
2018-02-15 08:15:00,19.56,0.0,43.91,13.71,-0.2,4.59,284.0,264.44,1
2018-02-15 08:30:00,23.53,0.0,49.12,15.35,-0.18,4.42,258.5,234.97,1
2018-02-15 08:45:00,27.5,0.0,54.33,16.99,-0.16,4.24,274.0,246.5,1
2018-02-15 09:00:00,31.47,0.0,59.54,18.63,-0.15,4.07,269.0,237.53,1
2018-02-15 09:15:00,50.75,0.66,78.68,19.81,-0.15,4.12,251.5,200.75,1
2018-02-15 09:30:00,70.02,1.32,97.83,20.99,-0.15,4.18,256.0,185.98000000000002,1
2018-02-15 09:45:00,89.3,1.99,116.98,22.18,-0.15,4.23,259.0,169.7,1
2018-02-15 10:00:00,108.58,2.65,136.12,23.36,-0.15,4.28,267.5,158.92000000000002,1
2018-02-15 10:15:00,94.36,1.99,127.4,23.96,-0.07,4.31,285.0,190.64,1
2018-02-15 10:30:00,80.15,1.32,118.67,24.56,0.01,4.35,289.5,209.35,1
2018-02-15 10:45:00,65.93,0.66,109.94,25.17,0.09,4.38,285.5,219.57,1
2018-02-15 11:00:00,51.72,0.0,101.22,25.77,0.17,4.41,335.0,283.28,1
2018-02-15 11:15:00,51.15,0.0,100.48,25.72,0.3,4.41,303.5,252.35,1
2018-02-15 11:30:00,50.58,0.0,99.73,25.67,0.44,4.41,305.5,254.92000000000002,1
2018-02-15 11:45:00,50.01,0.0,98.98,25.62,0.57,4.41,329.5,279.49,1
2018-02-15 12:00:00,49.44,0.0,98.24,25.57,0.71,4.41,292.5,243.06,1
2018-02-15 12:15:00,42.71,0.0,85.09,24.88,0.68,4.31,283.0,240.29,1
2018-02-15 12:30:00,35.99,0.0,71.94,24.18,0.64,4.2,265.5,229.51,1
2018-02-15 12:45:00,29.27,0.0,58.8,23.49,0.61,4.1,251.0,221.73,1
2018-02-15 13:00:00,22.54,0.0,45.65,22.8,0.58,4.0,246.0,223.46,1
2018-02-15 13:15:00,21.25,0.0,43.66,21.54,0.61,3.92,256.5,235.25,1
2018-02-15 13:30:00,19.95,0.0,41.68,20.28,0.64,3.83,268.5,248.55,1
2018-02-15 13:45:00,18.66,0.0,39.7,19.03,0.66,3.74,275.5,256.84,1
2018-02-15 14:00:00,17.37,0.0,37.71,17.77,0.69,3.66,264.0,246.63,1
2018-02-15 14:15:00,20.17,0.0,37.71,16.07,0.73,3.73,251.5,231.32999999999998,1
2018-02-15 14:30:00,22.97,0.0,37.71,14.38,0.77,3.8,247.0,224.03,1
2018-02-15 14:45:00,25.77,0.0,37.71,12.68,0.81,3.86,239.5,213.73,1
2018-02-15 15:00:00,28.57,0.0,37.71,10.98,0.85,3.93,238.5,209.93,1
2018-02-15 15:15:00,21.43,0.0,29.03,8.97,0.88,3.86,225.0,203.57,1
2018-02-15 15:30:00,14.29,0.0,20.34,6.96,0.9,3.8,214.0,199.71,1
2018-02-15 15:45:00,7.14,0.0,11.66,4.94,0.92,3.73,195.0,187.86,1
2018-02-15 16:00:00,0.0,0.0,2.98,2.93,0.95,3.66,184.0,184.0,1
2018-02-15 16:15:00,0.0,0.0,2.24,2.2,0.98,3.61,172.5,172.5,1
2018-02-15 16:30:00,0.0,0.0,1.49,1.46,1.0,3.56,169.0,169.0,1
2018-02-15 16:45:00,0.0,0.0,0.75,0.73,1.02,3.5,171.5,171.5,1
2018-02-15 17:00:00,0.0,0.0,0.0,0.0,1.05,3.45,168.0,168.0,1
2018-02-15 17:15:00,0.0,0.0,0.0,0.0,1.1,3.38,160.0,160.0,1
2018-02-15 17:30:00,0.0,0.0,0.0,0.0,1.14,3.31,159.0,159.0,1
2018-02-15 17:45:00,0.0,0.0,0.0,0.0,1.19,3.24,148.5,148.5,1
2018-02-15 18:00:00,0.0,0.0,0.0,0.0,1.24,3.17,148.5,148.5,1
2018-02-15 18:15:00,0.0,0.0,0.0,0.0,1.18,3.1,147.5,147.5,1
2018-02-15 18:30:00,0.0,0.0,0.0,0.0,1.12,3.04,146.5,146.5,1
2018-02-15 18:45:00,0.0,0.0,0.0,0.0,1.06,2.97,149.5,149.5,1
2018-02-15 19:00:00,0.0,0.0,0.0,0.0,1.0,2.9,148.5,148.5,1
2018-02-15 19:15:00,0.0,0.0,0.0,0.0,1.1,2.8,146.5,146.5,1
2018-02-15 19:30:00,0.0,0.0,0.0,0.0,1.19,2.69,146.0,146.0,1
2018-02-15 19:45:00,0.0,0.0,0.0,0.0,1.28,2.58,148.5,148.5,1
2018-02-15 20:00:00,0.0,0.0,0.0,0.0,1.38,2.48,151.5,151.5,1
2018-02-15 20:15:00,0.0,0.0,0.0,0.0,1.44,2.4,153.0,153.0,1
2018-02-15 20:30:00,0.0,0.0,0.0,0.0,1.51,2.31,148.5,148.5,1
2018-02-15 20:45:00,0.0,0.0,0.0,0.0,1.58,2.22,151.0,151.0,1
2018-02-15 21:00:00,0.0,0.0,0.0,0.0,1.64,2.14,148.5,148.5,1
2018-02-15 21:15:00,0.0,0.0,0.0,0.0,1.65,2.07,154.0,154.0,1
2018-02-15 21:30:00,0.0,0.0,0.0,0.0,1.65,2.0,149.5,149.5,1
2018-02-15 21:45:00,0.0,0.0,0.0,0.0,1.66,1.93,151.5,151.5,1
2018-02-15 22:00:00,0.0,0.0,0.0,0.0,1.67,1.86,148.0,148.0,1
2018-02-15 22:15:00,0.0,0.0,0.0,0.0,1.62,1.81,147.5,147.5,1
2018-02-15 22:30:00,0.0,0.0,0.0,0.0,1.56,1.76,139.5,139.5,1
2018-02-15 22:45:00,0.0,0.0,0.0,0.0,1.51,1.71,145.0,145.0,1
2018-02-15 23:00:00,0.0,0.0,0.0,0.0,1.46,1.66,142.5,142.5,1
2018-02-15 23:15:00,0.0,0.0,0.0,0.0,1.42,1.62,141.5,141.5,1
2018-02-15 23:30:00,0.0,0.0,0.0,0.0,1.38,1.59,141.5,141.5,1
2018-02-15 23:45:00,0.0,0.0,0.0,0.0,1.33,1.56,139.5,139.5,1
2018-02-16 00:00:00,0.0,0.0,0.0,0.0,1.29,1.52,144.5,144.5,1
2018-02-16 00:15:00,0.0,0.0,0.0,0.0,1.23,1.54,142.0,142.0,1
2018-02-16 00:30:00,0.0,0.0,0.0,0.0,1.17,1.56,144.5,144.5,1
2018-02-16 00:45:00,0.0,0.0,0.0,0.0,1.11,1.57,144.5,144.5,1
2018-02-16 01:00:00,0.0,0.0,0.0,0.0,1.05,1.59,140.5,140.5,1
2018-02-16 01:15:00,0.0,0.0,0.0,0.0,1.01,1.59,139.0,139.0,1
2018-02-16 01:30:00,0.0,0.0,0.0,0.0,0.97,1.59,138.5,138.5,1
2018-02-16 01:45:00,0.0,0.0,0.0,0.0,0.93,1.59,137.0,137.0,1
2018-02-16 02:00:00,0.0,0.0,0.0,0.0,0.89,1.59,139.0,139.0,1
2018-02-16 02:15:00,0.0,0.0,0.0,0.0,0.81,1.62,140.5,140.5,1
2018-02-16 02:30:00,0.0,0.0,0.0,0.0,0.73,1.66,139.0,139.0,1
2018-02-16 02:45:00,0.0,0.0,0.0,0.0,0.64,1.69,142.0,142.0,1
2018-02-16 03:00:00,0.0,0.0,0.0,0.0,0.56,1.72,145.5,145.5,1
2018-02-16 03:15:00,0.0,0.0,0.0,0.0,0.43,1.76,143.0,143.0,1
2018-02-16 03:30:00,0.0,0.0,0.0,0.0,0.3,1.79,144.0,144.0,1
2018-02-16 03:45:00,0.0,0.0,0.0,0.0,0.16,1.83,143.0,143.0,1
2018-02-16 04:00:00,0.0,0.0,0.0,0.0,0.03,1.86,142.5,142.5,1
2018-02-16 04:15:00,0.0,0.0,0.0,0.0,-0.2,1.88,149.0,149.0,1
2018-02-16 04:30:00,0.0,0.0,0.0,0.0,-0.43,1.9,151.5,151.5,1
2018-02-16 04:45:00,0.0,0.0,0.0,0.0,-0.66,1.91,165.0,165.0,1
2018-02-16 05:00:00,0.0,0.0,0.0,0.0,-0.89,1.93,165.0,165.0,1
2018-02-16 05:15:00,0.0,0.0,0.0,0.0,-1.08,1.96,169.0,169.0,1
2018-02-16 05:30:00,0.0,0.0,0.0,0.0,-1.27,2.0,178.0,178.0,1
2018-02-16 05:45:00,0.0,0.0,0.0,0.0,-1.46,2.03,190.5,190.5,1
2018-02-16 06:00:00,0.0,0.0,0.0,0.0,-1.65,2.07,188.5,188.5,1
2018-02-16 06:15:00,1.52,0.4,5.18,1.12,-1.48,2.1,226.0,224.48,1
2018-02-16 06:30:00,3.04,0.8,10.37,2.23,-1.32,2.14,241.0,237.96,1
2018-02-16 06:45:00,4.56,1.2,15.56,3.34,-1.15,2.17,244.5,239.94,1
2018-02-16 07:00:00,6.08,1.6,20.74,4.46,-0.98,2.21,260.0,253.92,1
2018-02-16 07:15:00,25.88,16.54,39.98,6.44,-0.59,2.21,258.5,232.62,1
2018-02-16 07:30:00,45.67,31.48,59.21,8.41,-0.21,2.21,264.5,218.82999999999998,1
2018-02-16 07:45:00,65.47,46.43,78.45,10.39,0.18,2.21,257.0,191.53,1
2018-02-16 08:00:00,85.27,61.37,97.68,12.37,0.57,2.21,292.5,207.23000000000002,1
2018-02-16 08:15:00,95.86,56.96,111.93,14.01,0.91,2.59,314.5,218.64,1
2018-02-16 08:30:00,106.45,52.54,126.18,15.66,1.25,2.96,313.5,207.05,1
2018-02-16 08:45:00,117.04,48.12,140.42,17.3,1.59,3.34,318.5,201.45999999999998,1
2018-02-16 09:00:00,127.63,43.71,154.67,18.95,1.93,3.72,312.5,184.87,1
2018-02-16 09:15:00,148.7,90.4,161.01,20.13,2.23,3.69,247.0,98.30000000000001,1
2018-02-16 09:30:00,169.77,137.1,167.35,21.32,2.54,3.66,232.0,62.22999999999999,1
2018-02-16 09:45:00,190.83,183.8,173.69,22.51,2.84,3.62,230.5,39.66999999999999,1
2018-02-16 10:00:00,211.9,230.49,180.03,23.69,3.14,3.59,231.5,19.599999999999994,1
2018-02-16 10:15:00,251.24,304.24,154.41,24.3,3.36,3.62,250.0,-1.240000000000009,1
2018-02-16 10:30:00,290.58,378.0,128.79,24.9,3.58,3.66,237.0,-53.579999999999984,1
2018-02-16 10:45:00,329.93,451.76,103.17,25.5,3.8,3.69,244.0,-85.93,1
2018-02-16 11:00:00,369.27,525.51,77.55,26.11,4.02,3.72,235.5,-133.76999999999998,1
2018-02-16 11:15:00,378.23,514.59,84.04,26.06,4.21,3.77,223.0,-155.23000000000002,1
2018-02-16 11:30:00,387.19,503.67,90.53,26.01,4.4,3.82,216.0,-171.19,1
2018-02-16 11:45:00,396.15,492.76,97.02,25.96,4.59,3.88,229.5,-166.64999999999998,1
2018-02-16 12:00:00,405.12,481.84,103.51,25.91,4.78,3.93,232.0,-173.12,1
2018-02-16 12:15:00,372.14,391.33,127.51,25.22,4.77,3.88,282.0,-90.13999999999999,1
2018-02-16 12:30:00,339.16,300.82,151.52,24.52,4.75,3.82,290.0,-49.160000000000025,1
2018-02-16 12:45:00,306.19,210.32,175.52,23.82,4.73,3.77,266.5,-39.69,1
2018-02-16 13:00:00,273.21,119.81,199.52,23.13,4.72,3.72,257.0,-16.20999999999998,1
2018-02-16 13:15:00,266.75,124.92,186.66,21.87,4.75,3.6,262.5,-4.25,1
2018-02-16 13:30:00,260.28,130.03,173.8,20.61,4.78,3.48,302.5,42.22000000000003,1
2018-02-16 13:45:00,253.81,135.14,160.94,19.35,4.81,3.36,286.5,32.69,1
2018-02-16 14:00:00,247.35,140.25,148.08,18.09,4.84,3.24,280.0,32.650000000000006,1
2018-02-16 14:15:00,224.97,146.86,128.94,16.39,4.71,3.0,273.5,48.53,1
2018-02-16 14:30:00,202.6,153.48,109.8,14.68,4.58,2.76,261.5,58.900000000000006,1
2018-02-16 14:45:00,180.22,160.1,90.65,12.98,4.46,2.52,251.5,71.28,1
2018-02-16 15:00:00,157.85,166.71,71.51,11.28,4.33,2.28,216.5,58.650000000000006,1
2018-02-16 15:15:00,119.84,125.03,55.86,9.26,4.03,2.17,178.0,58.16,1
2018-02-16 15:30:00,81.84,83.36,40.22,7.24,3.74,2.07,173.0,91.16,1
2018-02-16 15:45:00,43.83,41.68,24.58,5.23,3.44,1.96,161.5,117.67,1
2018-02-16 16:00:00,5.83,0.0,8.93,3.21,3.14,1.86,156.0,150.17,1
2018-02-16 16:15:00,4.37,0.0,6.7,2.41,2.69,1.86,163.0,158.63,1
2018-02-16 16:30:00,2.91,0.0,4.46,1.6,2.24,1.86,157.0,154.09,1
2018-02-16 16:45:00,1.46,0.0,2.23,0.8,1.8,1.86,153.0,151.54,1
2018-02-16 17:00:00,0.0,0.0,0.0,0.0,1.35,1.86,162.0,162.0,1
2018-02-16 17:15:00,0.0,0.0,0.0,0.0,0.96,1.81,133.0,133.0,1
2018-02-16 17:30:00,0.0,0.0,0.0,0.0,0.57,1.76,124.5,124.5,1
2018-02-16 17:45:00,0.0,0.0,0.0,0.0,0.18,1.71,126.5,126.5,1
2018-02-16 18:00:00,0.0,0.0,0.0,0.0,-0.21,1.66,123.0,123.0,1
2018-02-16 18:15:00,0.0,0.0,0.0,0.0,-0.38,1.57,126.0,126.0,1
2018-02-16 18:30:00,0.0,0.0,0.0,0.0,-0.56,1.48,131.0,131.0,1
2018-02-16 18:45:00,0.0,0.0,0.0,0.0,-0.74,1.4,134.5,134.5,1
2018-02-16 19:00:00,0.0,0.0,0.0,0.0,-0.91,1.31,131.5,131.5,1
2018-02-16 19:15:00,0.0,0.0,0.0,0.0,-1.06,1.27,133.5,133.5,1
2018-02-16 19:30:00,0.0,0.0,0.0,0.0,-1.21,1.24,132.0,132.0,1
2018-02-16 19:45:00,0.0,0.0,0.0,0.0,-1.36,1.2,139.0,139.0,1
2018-02-16 20:00:00,0.0,0.0,0.0,0.0,-1.51,1.17,133.0,133.0,1
2018-02-16 20:15:00,0.0,0.0,0.0,0.0,-1.7,1.19,136.0,136.0,1
2018-02-16 20:30:00,0.0,0.0,0.0,0.0,-1.89,1.2,133.0,133.0,1
2018-02-16 20:45:00,0.0,0.0,0.0,0.0,-2.08,1.22,134.0,134.0,1
2018-02-16 21:00:00,0.0,0.0,0.0,0.0,-2.27,1.24,139.0,139.0,1
2018-02-16 21:15:00,0.0,0.0,0.0,0.0,-2.38,1.24,139.0,139.0,1
2018-02-16 21:30:00,0.0,0.0,0.0,0.0,-2.5,1.24,135.5,135.5,1
2018-02-16 21:45:00,0.0,0.0,0.0,0.0,-2.62,1.24,137.0,137.0,1
2018-02-16 22:00:00,0.0,0.0,0.0,0.0,-2.73,1.24,136.0,136.0,1
2018-02-16 22:15:00,0.0,0.0,0.0,0.0,-2.72,1.2,131.5,131.5,1
2018-02-16 22:30:00,0.0,0.0,0.0,0.0,-2.7,1.17,132.0,132.0,1
2018-02-16 22:45:00,0.0,0.0,0.0,0.0,-2.68,1.14,131.5,131.5,1
2018-02-16 23:00:00,0.0,0.0,0.0,0.0,-2.67,1.1,131.5,131.5,1
2018-02-16 23:15:00,0.0,0.0,0.0,0.0,-2.69,1.1,134.0,134.0,1
2018-02-16 23:30:00,0.0,0.0,0.0,0.0,-2.71,1.1,135.5,135.5,1
2018-02-16 23:45:00,0.0,0.0,0.0,0.0,-2.73,1.1,130.0,130.0,1
2018-02-17 00:00:00,0.0,0.0,0.0,0.0,-2.75,1.1,134.0,134.0,1
2018-02-17 00:15:00,0.0,0.0,0.0,0.0,-2.8,1.1,133.5,133.5,1
2018-02-17 00:30:00,0.0,0.0,0.0,0.0,-2.86,1.1,132.5,132.5,1
2018-02-17 00:45:00,0.0,0.0,0.0,0.0,-2.91,1.1,136.0,136.0,1
2018-02-17 01:00:00,0.0,0.0,0.0,0.0,-2.96,1.1,132.0,132.0,1
2018-02-17 01:15:00,0.0,0.0,0.0,0.0,-2.71,1.03,129.5,129.5,1
2018-02-17 01:30:00,0.0,0.0,0.0,0.0,-2.46,0.97,133.0,133.0,1
2018-02-17 01:45:00,0.0,0.0,0.0,0.0,-2.22,0.9,133.5,133.5,1
2018-02-17 02:00:00,0.0,0.0,0.0,0.0,-1.97,0.83,131.5,131.5,1
2018-02-17 02:15:00,0.0,0.0,0.0,0.0,-1.95,0.78,131.0,131.0,1
2018-02-17 02:30:00,0.0,0.0,0.0,0.0,-1.93,0.72,131.0,131.0,1
2018-02-17 02:45:00,0.0,0.0,0.0,0.0,-1.91,0.67,130.5,130.5,1
2018-02-17 03:00:00,0.0,0.0,0.0,0.0,-1.89,0.62,133.0,133.0,1
2018-02-17 03:15:00,0.0,0.0,0.0,0.0,-1.86,0.58,132.5,132.5,1
2018-02-17 03:30:00,0.0,0.0,0.0,0.0,-1.83,0.55,130.0,130.0,1
2018-02-17 03:45:00,0.0,0.0,0.0,0.0,-1.8,0.52,135.0,135.0,1
2018-02-17 04:00:00,0.0,0.0,0.0,0.0,-1.77,0.48,132.0,132.0,1
2018-02-17 04:15:00,0.0,0.0,0.0,0.0,-1.76,0.48,128.0,128.0,1
2018-02-17 04:30:00,0.0,0.0,0.0,0.0,-1.76,0.48,129.5,129.5,1
2018-02-17 04:45:00,0.0,0.0,0.0,0.0,-1.76,0.48,132.0,132.0,1
2018-02-17 05:00:00,0.0,0.0,0.0,0.0,-1.75,0.48,135.0,135.0,1
2018-02-17 05:15:00,0.0,0.0,0.0,0.0,-1.77,0.53,134.0,134.0,1
2018-02-17 05:30:00,0.0,0.0,0.0,0.0,-1.79,0.58,134.0,134.0,1
2018-02-17 05:45:00,0.0,0.0,0.0,0.0,-1.81,0.64,132.0,132.0,1
2018-02-17 06:00:00,0.0,0.0,0.0,0.0,-1.83,0.69,147.0,147.0,1
2018-02-17 06:15:00,0.31,0.0,4.22,1.19,-2.07,0.79,143.0,142.69,1
2018-02-17 06:30:00,0.63,0.0,8.44,2.38,-2.3,0.9,148.5,147.87,1
2018-02-17 06:45:00,0.94,0.0,12.65,3.56,-2.54,1.0,147.5,146.56,1
2018-02-17 07:00:00,1.25,0.0,16.87,4.75,-2.78,1.1,147.0,145.75,1
2018-02-17 07:15:00,15.19,3.38,35.25,6.73,-2.48,1.08,154.5,139.31,1
2018-02-17 07:30:00,29.13,6.76,53.64,8.72,-2.18,1.06,141.5,112.37,1
2018-02-17 07:45:00,43.06,10.14,72.02,10.7,-1.89,1.05,147.0,103.94,1
2018-02-17 08:00:00,57.0,13.52,90.41,12.68,-1.59,1.03,145.5,88.5,1
2018-02-17 08:15:00,69.94,19.36,106.81,14.33,-1.07,1.06,158.5,88.56,1
2018-02-17 08:30:00,82.87,25.2,123.2,15.98,-0.55,1.1,141.0,58.129999999999995,1
2018-02-17 08:45:00,95.81,31.05,139.6,17.63,-0.02,1.14,145.5,49.69,1
2018-02-17 09:00:00,108.74,36.89,156.0,19.28,0.5,1.17,148.0,39.260000000000005,1
2018-02-17 09:15:00,113.37,36.85,165.42,20.47,0.81,1.34,151.5,38.129999999999995,1
